content_id,title,text,category,published_date,word_count,generated_question
1567983,"Muslims in Malaysia to begin Ramadan fast on Sunday, March 2","KUALA LUMPUR: Muslims in Malaysia will begin the Ramadan dawn-to-dusk fast on Sunday (March 2), says the Keeper of the Rulers' Seal.

Tan Sri Syed Danial Syed Ahmad, donning a purple baju Melayu, said the date was set by the order of His Majesty, Sultan Ibrahim, King of Malaysia after being consented to by the Rulers.

The announcement was broadcast live on Radio Televisyen Malaysia (RTM) on Friday night (Feb 28).

According to Bernama, the Office of the Keeper of the Rulers' Seal, in a statement on Feb 20, said that the sighting of the new moon for the commencement of Ramadan for Muslims in Malaysia was to take place on Friday.

A total of 29 locations nationwide were involved in the attempts to sight the new moon, including Baitul Hilal Bangunan Sultan Ismail, Pontian, Johor, Kompleks Falak Al-Khawarizmi, Kampung Balik Batu, Tanjung Bidara in Melaka, Kuala Lumpur Tower and Putrajaya International Convention Centre.",Others,2025-02-28,154,When will Muslims in Malaysia begin their Ramadan fast in 2024?
1567963,"Cambodia’s not a base for kidnapping, cybercrime, human trafficking says PM Hun Manet","PHNOM PENH (Xinhua-Khmer Times): Cambodian Prime Minister Hun Manet has called for more international tourists, saying that the country was not a base for kidnapping, online crime, or human trafficking.

In a speech during the closing ceremony of the Ministry of Tourism’s annual conference in Phnom Penh, Mr Hun Manet said the government was very cautious and had taken strict action against anyone who attempted to use Cambodia as a base for their underworld activities.

“We acknowledge that there are some problems, but we have taken tough action against them subsequently,” he said.

Tourism is one of the four pillars supporting Cambodia’s economy, along with garment exports, agriculture, real estate, and construction.

Tourism Minister Huot Hak said the country received 6.7 million foreign visitors last year, a year-on-year increase of 23%.

“For 2025, we hope the number of international tourists to Cambodia will increase to between 7.2 million and 7.5 million,” he said.

Cambodia has four UNESCO-listed world heritage sites, namely the Angkor Archaeological Park in northwest Siem Reap province, the Temple Zone of Sambor Prei Kuk in central Kampong Thom province, and the Temple of Preah Vihear and the Koh Ker archaeological site in northwest Preah Vihear province.

Besides, it has a pristine coastline stretching about 450 km in the four southwest provinces of Preah Sihanouk, Kampot, Kep, and Koh Kong. -- Xinhua-Khmer Times",Politics,2025-02-28,225,What did Cambodian Prime Minister Hun Manet emphasize about the country during the Ministry of Tourism’s annual conference in Phnom Penh?
1567958,Laos' inflation continues to drop in February,"VIENTIANE (Xinhua): Laos' inflation rate dropped to 12.7 per cent in February, down from 15.5 per cent in January, according to a report from the Lao Statistics Bureau on Thursday.

The highest price rise in February was recorded in the medical care and medicines category, which stood at 22.7 per cent, said the report.

This was followed by the cost of housing, water, electricity and gas category at 21.8 per cent, the education category at 20.7 per cent, and the household goods category at 20.3 per cent.

The decline in the inflation rate is attributed to several factors, including the continued improvement in exchange rate stability and a steady supply of agricultural products, according to the report.

The Lao government has been implementing strategies to curb rising prices, emphasizing the importance of local production, reducing imports, and securing financial support for businesses to combat inflation.

Additionally, the Lao central bank is set to intensify efforts to address pressing economic and financial challenges to achieve a single-digit inflation rate by 2025. - Xinhua",Politics,2025-02-28,172,"What was the inflation rate in Laos in February, and how does it compare to the rate in January?"
1567948,"Thai cops arrest Singaporean suspected of global cyber attacks; man said to be notorious hacker, say authorities","BANGKOK (AFP): Thai police have arrested a Singaporean man suspected of cyber attacks on more than 70 organisations in a dozen countries around the world.

The 39-year-old was detained in Bangkok on Wednesday following a joint operation with Singaporean authorities, Thai police said on Thursday.

The suspect, identified by police as Chia, is accused of hacking into dozens of companies, stealing sensitive data and selling it on the dark web, officials said.

His arrest followed an extortion complaint from a Thai company which reported receiving threats via the X account ""@0mid16b"", demanding payment in exchange for withholding stolen customer data.

Atip Pongsivapai, commander of Thailand's Technology Crime Suppression Division, said they began tracking the hacker's activities after receiving the complaint.

Chia has confessed to hacking into company databases and selling stolen data, Thai police said.

Since 2020, he has breached more than 70 organisations, including 20 companies in Thailand, according to police.

During the raid, gold ornaments, luxury items and brand-name products worth around $300,000 were seized.

Chia has been charged with extortion, unauthorised access to computer systems, and illegal stay in Thailand, officials said.

Singapore-based cybersecurity firm Group-IB, which assisted in the case, said he used multiple aliases, including Altdos, Desorden, GhostR and 0mid16B, and was linked to 13 terabytes of stolen data targeting healthcare, finance, retail, and government sectors. -- AFP",Politics,2025-02-28,223,What country was the Singaporean man arrested in for allegedly cyber attacking more than 70 organizations?
1567924,Bank Indonesia intervenes after rupiah falls to five-year low against dollar,"JAKARTA (Reuters/Bloomberg): Indonesia's central bank conducted a ""bold"" intervention in the foreign exchange market on Friday, an official said, after the rupiah fell to its lowest level against the US dollar since March 2020.

Edi Susianto, Bank Indonesia's head of monetary management, told Reuters the rupiah depreciation was due to US President Donald Trump's trade policies.

We will boldly enter the market to maintain the balance of foreign-exchange supply and demand so that market confidence is maintained,"" Edi Susianto, executive director for monetary management at Bank Indonesia, said in a text message.

Authorities also intervened on Thursday, as reported by Bloomberg.

The rupiah fell 0.7% to 16,578 on Friday, its weakest since April 2020, as US tariffs on Canada and Mexico are set to take effect next week. The Jakarta Composite Index fell 3%, taking its decline from its record high in September to more than 20%.

Asian currencies face multiple headwinds including growing pressure from US President Donald Trump's trade policies and uncertainty over the Federal Reserve's easing cycle. In Indonesia, weak economic growth is adding to risks with stocks on track for the fifth straight month of net foreign outflows.

The rupiah ""looks likely to continue trading with a more risk-off tone,"" said Alan Lau, a strategist at Malayan Banking Bhd in Singapore. ""The situation though still looks fluid as it is uncertain if the tariff threats could just represent mere brinkmanship or if it would materialize.""

The rupiah has been under pressure this year after BI cut its benchmark interest rate in January in an unexpected move. The currency has slumped almost 3% this year in the worst performance among major emerging-Asian peers.

Indonesia stocks have also been underperforming, with the Jakarta Composite Index falling by 11% in this year, the worst performer among major Asian indices after Thailand. Global funds have pulled out nearly $1 billion from domestic equities.

""Indonesian stock market has continued to de-rate as lackluster earnings growth has led to a decline in both multiples and return-on-equity,"" Christopher Wood, global head of equity strategy at Jefferies LLC, wrote in a note.

""The fundamental problem for Indonesia remains weak growth."" -- Bloomberg/Reuters",Politics,2025-02-28,358,What action did Indonesia's central bank take to address the falling value of the rupiah against the US dollar?
1567728,From advising political leaders to Changi prison,"ONE of Malaysia’s most intriguing figures in business and politics is at the final stage of his quest to appeal a 36-year prison sentence in a Singapore court.

Datuk John Soh Chee Wen was a friend, strategist and advisor to some of the most powerful politicians in Malaysia but the last decade has seen him making the news for the wrong reasons.",Opinion,2025-02-28,62,What is the length of the prison sentence that Datuk John Soh Chee Wen is appealing in a Singapore court?
1567921,EC to meet on March 7 over Ayer Kuning by-election,"KUALA LUMPUR: The Election Commission (EC) will hold a special meeting on March 7 to discuss matters for the Ayer Kuning state by-election in Perak.

EC secretary Datuk Ikmalrudin Ishak said it was due to the casual vacancy of the seat after the passing of its incumbent Ishsam Shahruddin on Feb 22.

He said the commission had received an official notification regarding the vacancy from the Perak State Assembly Speaker Datuk Mohammad Zahir Abdul Khalid.

""Per Article XXXVI (5), First Part of the Perak Constitution, the vacant seat must be filled within 60 days from the date the EC confirms the vacancy,” he said in a statement on Friday (Feb 28).

A press conference will be held immediately after the special meeting.

Ishsam, 59, died due to a heart attack after participating in a football championship in George Town, Penang last Saturday.

He had been the Tapah Umno division chief since 2018 and won the Ayer Kuning seat in the 15th General Election in November 2022 with a 2,213-vote majority in a five-cornered contest. - Bernama",Others,2025-02-28,176,When is the special meeting scheduled by the Election Commission to discuss the Ayer Kuning state by-election in Perak?
1567897,"Bukit Aman wants to introduce updated conduct, discipline regulations for the force","MELAKA: The police hope to introduce the Police Regulations (Conduct and Discipline) 2024 to expedite the process of dismissing problematic officers and also to enhance public confidence in the force.

Bukit Aman's Integrity and Standards Compliance Department (JIPS) Director, Comm Datuk Seri Azri Ahmad said the proposed new regulations also aim to replace the Public Officers (Conduct and Discipline) Regulations 1993 (PPPA (K&T) 1993), which are considered too general and less suitable for the police.

He said that the suspension procedures under PPPA (K&T) 1993 are not aligned with the specific needs of the force, as the police requires stricter operational and disciplinary measures.

“The police are entrusted with significant authority, so if a police officer is deemed unfit to serve, they must be removed immediately,"" he said on Friday (Feb 28).

Comm Azri noted that the existing dismissal process under PPPA (K&T) 1993 is lengthy and inefficient.

""Therefore, there should be specific police regulations that allow immediate action.

“We need to swiftly remove those who tarnish our force. This move is not intended to victimise anyone, but it is necessary because public expectations of the police are very high,” he said.

Earlier, Comm Azri witnessed the handing-over of duties ceremony where acting Melaka police chief Senior Asst Comm Datuk Md Nazri Zawawi officially transferred his duties to incoming state police chief, Deputy Comm Datuk Dzulkhairi Mukhtar.

Comm Azri added that with the introduction of new regulations, managing disciplinary proceedings will become more efficient and effective without delays while upholding the principles of natural justice.

""Disciplinary actions, especially those involving dismissal or demotion, can be carried out more swiftly and systematically.

""I am confident that these regulations will comprehensively strengthen the integrity of the police,” he said.",Others,2025-02-28,287,What is the main purpose of introducing the Police Regulations (Conduct and Discipline) 2024 in Melaka?
1567872,Last-minute selling drags Bursa Malaysia lower as regional markets retreat,"KUALA LUMPUR: Last-minute selling pressure dragged the local bourse lower, with over 800 stocks closing in the red, mirroring the downtrend across regional markets.

The FBM KLCI fell 11.90 points, or 0.75%, to 1,574.70, rebounding from its intraday low of 1,573.82. The benchmark index reached an intraday high of 1,581.97. For the week, it declined 16.33 points, or 1.03%.

Stocks that fell outnumbered those that rose, 862 to 257, with another 380 counters unchanged. That gave a market breadth of 0.30, indicating the bears were in better control.

A total of 4.4 billion shares changed hands, worth RM6.45bil.

Major decliners on Bursa Malaysia included Nestlé, which tumbled RM3.56 to RM84.44, PETRONAS Dagangan, which lost RM1.16 to RM19.20, Dutch Lady , which slid RM1.14 to RM28.86, and F&N, which declined RM1.14 to RM25.

Among the gainers, CelcomDigi added 17 sen to RM3.69, RHB Bank gained 15 sen to RM6.91, KLCC rose 15 sen to RM6.91 and IHH Healthcare climbed 14 sen to R7.45.

Genting Malaysia was the most active counter on Bursa Malaysia. The counter slid 19.49%, or 46 sen to RM1.90 with 356.84 million shares traded.

On the forex market, the ringgit weakened by 0.21% against the greenback to 4.4537 but strengthened by 0.3% against the Singapore dollar to 3.3022.

Among the key regional markets:

Japan’s Nikkei 225 closed down 2.88% to 37,155.50;

Hong Kong’s Hang Seng Index fell 3.28% to 22,941.32;

China’s CSI 300 Index lost 1.97% to 3,890.05;

Taiwan’s Taiex ended down 1.49% to 23,053.18;

South Korea’s Kospi tumbled 3.39% to 2,532.78 and;

Singapore’s Straits Times Index fell 0.62% to 3,896.84 points.",Business,2025-02-28,264,What was the closing point of the FBM KLCI after it fell by 11.90 points?
1567849,Anwar: ARM Holdings to sign agreement to establish a base in Malaysia next week,"PUTRAJAYA: Prime Minister Datuk Seri Anwar Ibrahim announced that ARM Holdings Plc, a leading semiconductor company from the United Kingdom, is expected to sign an agreement to establish a base in Malaysia next week.

Anwar, who is also the Minister of Finance, said he had an online discussion with ARM's chief executive officer (CEO) this morning.

He said Softbank Group Corp CEO Masayoshi Son also participated in the discussion.

SoftBank is a leading Japanese investment holding company.

""Insya-Allah, we will finalise the agreement next week, and it will be signed,"" he told the media after launching the Malaysia MADANI Logo Placement Ceremony at the Putrajaya Nasi Kandar Restaurant chain here today.

Earlier, while speaking after Friday prayers at the Sultan Alam Shah School Mosque, Anwar said that ARM is among the best in the world in terms of semiconductor design and manufacturing.

""ARM has chosen to base itself in Malaysia, Alhamdulillah,"" he said.

Meanwhile, Anwar highlighted that such investments are only possible because Malaysia has political stability and clear policies.

However, he acknowledged that the arrival of such investments also presents challenges for the country in ensuring an adequate supply of young, professional workforce.

""This is a major test - can we provide tens of thousands of young professionals?

""This is a challenge for the youth. A professional workforce is essential when we attract significant investments,"" he said.

ARM Holdings Plc is a semiconductor and software design company based in Cambridge, England. Its main business is designing central processing unit (CPU) architectures that implement the ARM instruction set.",Business,2025-02-28,258,What agreement is ARM Holdings Plc expected to sign in Malaysia next week?
1567837,Jakim calls up influencers creating deviant content,"KUALA KANGSAR: The Malaysia Islamic Development Department (Jakim) is investigating several influencers for allegedly creating social media content that deviates from true Islamic teachings.

Its director-general Datuk Dr Sirajuddin Suhaimee said it was to gather information and to prevent confusion in the community regarding religious matters.

""Many (influencers) have been identified and called up for allegedly straying from the true teachings of Islam. Jakim and the State Islamic Religious Departments are monitoring,” he told media after a department event here on Friday (Feb 28).

Sirajuddin said the department has also established a unit known as Jakim for the Ummah (JUM) to educate Muslims on various religious matters through social media.

""We set up JUM to clarify issues that are a problem in the community, especially regarding sensitive matters,"" he said. - Bernama",Others,2025-02-28,132,What is the purpose of the unit known as Jakim for the Ummah (JUM) established by the Malaysia Islamic Development Department (Jakim)?
1567821,Putrajaya welcomes Pahang Sultan's call to stop discussing addendum order,"PUTRAJAYA: The government is confident that the people will respect Sultan of Pahang Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah’s instructions on the royal addendum order, says Fahmi Fadzil.

The government spokesman also said Putrajaya was grateful for His Royal Highness' instruction to all parties to stop discussing the matter involving former prime minister Datuk Seri Najib Razak as it is going through the legal process.

ALSO READ: Stop discussing addendum decree and respect legal process, says Pahang Sultan

“The government welcomes His Royal Highness’ decree for the addendum order not to be discussed further,” he said during his weekly press conference here on Friday (Feb 28).

Asked if action would be taken against those defying the instruction, Fahmi – who is also Communications Minister – said the government believed the public would leave the matter to the courts.

On Thursday (Feb 27) night, the Pahang Ruler, during the Himpunan Pahang Bermunajat Raja Berdaulat programme at the State Mosque, stressed that the matter is currently going through the legal process, and all parties should respect it.

On Jan 6, it was reported that a letter by the Pahang Sultanate Council, signed by the Comptroller of the Pahang Sultan's household Datuk Ahmad Khirrizal Ab Rahman, confirmed the existence of a royal addendum for Najib's pardon.

The letter said the order was made by Al-Sultan Abdullah for Najib to serve the remainder of his jail term under house arrest.

On Jan 20, the Attorney General's Chambers (AGC) applied for a gag order on the matter, citing that the case involved sensitive issues.

Najib filed for a mandamus order compelling the respondents to disclose and confirm the existence of an additional document dated Jan 29 last year.

The Kuala Lumpur High Court has set April 28 to hear an application by the AGC for a gag order concerning Najib's claim.",Others,2025-02-28,306,What did the Sultan of Pahang instruct the public regarding discussions about former prime minister Datuk Seri Najib Razak?
1567820,Thai PM insists repatriated Uyghurs will face no charges in China,"BANGKOK: Prime Minister Paetongtarn Shinawatra (pic) said on Friday (Feb 28) that she has confirmed with Chinese authorities that the 40 Uyghur refugees repatriated from Thailand on Thursday (Feb 27) will not face charges or investigation and will be allowed to return to society.

She said that the authorities had determined that the group had entered Thailand illegally and had been detained for nearly 11 years. She added that no third country had come forward to give them refuge, while China had provided documentation proving their Chinese nationality.

“In principle, once nationality is confirmed, individuals must be returned to their country of origin. We have not violated any United Nations’ or human rights regulations,” she insisted.

The premier added that the decision to proceed with repatriation was made after China assured Thailand of the refugees’ safety. These assurances were discussed at multiple levels, including at the ministerial level.

She said both Thai and Chinese authorities worked closely to ensure a smooth repatriation process.

“Photo evidence shows that these individuals have been reunited with their families,” she said, adding that Chinese authorities have allowed Thai officials to monitor their well-being.

“They have not blocked us from making inquiries.”

The premier also dismissed speculation that the repatriation was linked to future trade negotiations with China.

When asked if the decision might impact Thailand’s ties with Muslim-majority countries, she said: “This issue requires time and clear explanations. We must also observe whether these individuals are safe in the long term. The government would not have proceeded without firm assurances of their well-being.”

Earlier, the Chinese Embassy in Bangkok confirmed that 40 Uyghur men had been returned to China after over a decade of detention in Thailand.

The embassy said the group was flown to Xinjiang in an early morning flight on Thursday. - The Nation/ANN",Politics,2025-02-28,302,What did Prime Minister Paetongtarn Shinawatra confirm about the 40 Uyghur refugees repatriated from Thailand to China?
1567817,Four inspectors among 16 cops fired in January over disciplinary issues,"MELAKA: Four police inspectors were among 16 cops who were terminated from the force in January of this year, says Bukit Aman’s Integrity and Standards Compliance Department (JIPS).

JIPS director Comm Datuk Seri Azri Ahmad said that the dismissals involved the four senior officers while the remaining 12 were lower-ranking personnel and another 114 faced disciplinary action for various offences in the same month.

“The majority of those dismissed were involved in drug-related offences, either for possession or drug use as confirmed through urine screening tests that returned positive results.

""These individuals were subsequently convicted in court before their services were discontinued,"" he said at a press conference at the Melaka police headquarters in Bukit Beruang here on Friday (Feb 28) after the Melaka police chief handing over of duties ceremony.

Acting Melaka police chief Senior Asst Comm Datuk Md Nazri Zawawi handed over his duties to incoming state chief Deputy Comm Datuk Dzulkhairi Mukhtar.

Comm Azri noted that those dismissed had undergone the required disciplinary proceedings, which ended with termination from the service.

Meanwhile, DCP Dzulkhairi said that his primary focus upon assuming office would be to collaborate with various Federal agencies to ensure a conducive environment for tourists visiting the historic state.

“This includes ensuring smooth traffic flow without complaints and importantly ensuring the safety of tourists.

“There must be no criminal threats or concerns and we aim to reduce the ‘fear factor’ among tourists although crime rates in Melaka are already low,” he added.",Others,2025-02-28,247,How many police inspectors were terminated from the force in Melaka in January of this year?
1567811,Gold set for biggest weekly drop in over 3 months; US inflation data in focus,"Gold prices eased on Friday, and were set to post their biggest weekly drop since November 2024, on a stronger dollar, while investors awaited a key U.S. inflation data for cues into the Federal Reserve's monetary policy trajectory.

Spot gold fell 0.5% to $2,862.05 an ounce as of 0719 GMT.

Bullion shed 2.5% so far this week, after logging eight straight weeks of gains. However, prices rose 2.2% in February.

U.S. gold futures eased 0.8% to $2,873.80.

The dollar index was set for a weekly gain of 0.7%, making greenback-priced gold more expensive for foreign buyers.

""While gold is deemed as a safe-haven, the uncertainty on the trade front may still see profit-taking activities extend further amid a stronger U.S. dollar,"" said IG market strategist Yeap Jun Rong.

U.S. President Donald Trump said on Thursday his proposed 25% tariffs on Mexican and Canadian goods will take effect on March 4 along with an extra 10% duty on Chinese imports as deadly drugs continue to pour into the U.S. from those countries.

Gold is seen as a hedge against political risks and inflation, but higher interest rates dampen the non-yielding asset's appeal.

Investors now await the Personal Consumption Expenditures (PCE) data, the Fed's preferred inflation measure, due at 1330 GMT.

""I do not think rate pricing will see any significant shift, with several components in the CPI and PPI suggesting that the PCE inflation could remain under control and hence, may not sway rate expectations as much,"" Yeap said.

Philadelphia Federal Reserve Bank President Patrick Harker on Thursday expressed support for continuing to hold short-term borrowing costs in the current range of 4.25%-4.50%.

Spot silver fell 0.4% to $31.12 an ounce, platinum lost 0.3% to $945.80 and palladium slipped 0.5% to $914.81. All three metals are down for the month so far. - Reuters",Business,2025-02-28,303,What was the percentage drop in spot gold prices for the week noted in the news article?
1567780,Brunei-Japan ties strengthened over 40 years: Envoy,"BANDAR SERI BEGAWAN: Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei’s independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).

He added, “Japan established its diplomatic relationship with Brunei and opened its embassy here in that year, so last year marked the 40th anniversary of diplomatic relations between the two countries.

“Just before the anniversary year, during Sultan Hassanal Bolkiah's visit to Japan in December 2023, it was announced to celebrate this milestone as the ‘Japan-Brunei Friendship year’.

He also touched on trade and investment, especially in the energy sector, which has been the main catalyst of prosperity for both countries for the past 50 years. At the same time, it is now clear that every country has to face some global issues in a challenging environment such as climate change. Brunei is no exception, he said.

“As Brunei’s main investor and business partner, Japan strives to support the Sultanate’s energy transition and economic diversification,” he said.

Currently, he added, 21 Japanese companies are operating in Brunei as partners contributing to the local economic development where the production of methanol from Brunei’s natural gas, using biotechnology in the food and health sectors, are some examples of such efforts.

He added, Japan and Brunei, both clearly maritime countries, have gradually deepened their maritime defence and security cooperation in recent years.

Health Minister Dato Seri Setia Dr Mohd Isham Jaafar was the guest of honour at the ceremony. – Borneo Bulletin/ANN",Politics,2025-02-28,260,What milestone was celebrated between Japan and Brunei Darussalam during Sultan Hassanal Bolkiah's visit to Japan in December 2023?
1567774,Fishermen in Palawan find human arm inside shark’s belly,"PUERTO PRINCESA CITY, Philippines: Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27).

According to the Palawan Police Provincial Office, the fishermen were fishing about 26 miles off Calandagan near Canaron Island, using hook and line, when they caught a 20-kilogramme shark.

Upon returning to shore, the fishermen slaughtered the shark to sell it to waiting residents. During the process, a human arm measuring approximately 30 cm (12 inches) fell out of the shark’s stomach.

The fishermen immediately buried the severed arm and reported the incident to authorities.

On Feb 17, personnel from the Araceli Municipal Police Station and the Municipal Disaster Risk Reduction and Management Office went to the barangay to retrieve the arm for fingerprinting and possible identification. However, the arm was too decomposed to obtain fingerprints.

Meanwhile, the Sangguniang Barangay of Calandagan released an official statement explaining that they did not publicly disclose the incident to avoid confusion and to allow authorities to handle the situation appropriately.

Barangay officials also said they investigated and interviewed the fishermen involved and subsequently turned the matter over to higher authorities for further examination. - Philippine Daily Inquirer/ANN",Politics,2025-02-28,206,What did the fishermen from Barangay Calandagan in Araceli town find inside the shark they caught?
1567758,"Almost 900 underaged marriages registered under Syariah courts from 2022 to 2024, says minister","KUALA LUMPUR: Some 881 underaged marriages were registered under the Syariah courts from 2022 to 2024, says Senator Datuk Dr Mohd Na'im Mokhtar.

The Minister in the Prime Minister's Department (Religious Affairs) said that under Section 8 of the Islamic Family Law (Federal Territories) Act 1984, the minimum age for marriage was no less than 18 years for males and no less than 16 years for females.

He said that for underaged marriages, the Syariah Court is required to conduct a comprehensive assessment before granting permission for the marriage, in a written parliamentary reply on Feb 27,

He added that the assessment follows a specific Standard Operating Procedure through the Syariah Judiciary Department Malaysia (JKSM) director-general/Chief Syariah Judge Circular Number 1 of 2018, effective Sept 28, 2018.

According to the data, which he shared from the e-Syariah system, the five states with the most underaged marriages are Kelantan (193), Selangor (133), Kedah (126), Terengganu (115) and Johor (73).

There are also more girls - 518 of them - who marry underaged compared to boys (363).

2024 has seen the lowest number of child marriages at 52, a significant drop compared to 2023 at 512.

Na'im was responding to Syerleena Binti Abdul Rashid (PH-Bukit Bendera), who asked about the latest data on child marriage in Malaysia, including a detailed breakdown by state and age group.",Others,2025-02-28,224,"How many underaged marriages were registered in Malaysia from 2022 to 2024, and which state recorded the highest number?"
1567742,Banda Aceh syariah police to tighten patrols for Ramadan,"BANDA ACEH: The Banda Aceh Public Order Agency and Wilayatul Hisbah (Satpol PP WH), or “shariah police”, plans to intensify monitoring during Ramadan to prevent violations of Islamic law under a mandate from the Regional Leadership Coordination Forum, according to the agency’s duty chief.

“We have routine [patrols] every day, but we will increase our supervision even further during Ramadan,” Banda Aceh Satpol PP WH head Muhammad Rizal said on Thursday (Feb 27) in the Acehnese capital, as quoted by kompas.com.

The agency had mapped out priority regions for the intensified patrol, such as the subdistricts of Peunayong and Kampung Baru, he added, and that rules specific to the holy fasting month included an opening time of 9:30 p.m. for coffee shops and cafes.

“We will make sure that no establishments are open during ishak [evening prayer] and tarawih [Ramadan evening prayers],” Rizal said. Hotels will be the main focus of patrol personnel, while the agency will run a concurrent public campaign on education and awareness to encourage compliance with shariah. The country’s westernmost region of Aceh imposes Islamic law under its designation as a special province.

Ramadan is expected to begin on the evening of March 1 this year, pending confirmation from the government’s moonsighting committee after observing the phase of the moon on Friday.

The country’s second-largest Muslim organisation Muhammadiyah, which uses a different method to determine the first day of the fasting month, announced in mid-January a starting date of March 1.

Meanwhile, the Aceh Food Agency has assured the public that food supplies were stable for Ramadan. Badriah Hasballah, the agency’s food availability and security head, said her office had monitored food stocks and made projections in anticipation of the expected surge in demand during the Ramadan-Aidil Fitri holiday season.

“We’ve prepared food supply projections, not just for Ramadan, but for every month. The goal is to assess demand and supply so we can prepare preventive measures, particularly during major religious holidays,” she said on Monday, as quoted by state-owned radio station RRI. - The Jakarta Post/ANN",Politics,2025-02-28,341,What specific regions in Banda Aceh will have intensified patrols by the shariah police during Ramadan?
1567275,Qantas splurges on first post Covid dividends,"SYDNEY: Australia’s Qantas Airways has showered investors with its first post-pandemic ordinary dividend, and a special dividend, for the first time in a quarter of a century.

The airline reported strong demand across its budget and full-service operations.

The flag carrier’s shares soared as much as 8% to A$9.60, marking their biggest intraday gain since Oct 13, 2022. The stock was among the biggest gainers in the ASX 200 benchmark, which traded 0.6% higher as at 0047 GMT.

It declared an interim dividend of 16.5 Australian cents per share, the first payout since it paid 13 cents in September 2019.

A special dividend of 9.9 cents apiece was also announced for the first time since fiscal 2000.

“Our financial strength means we are now in a position to pay our shareholders dividends for the first time in almost six years,” Qantas chief executive officer Vanessa Hudson said.

The group added 11 new and five used aircraft in the six months to December, and yesterday announced cabin upgrades for 42 Boeing 737 aircraft to align them with incoming new aircraft cabins.

Qantas expects its first ultra long-haul “Project Sunrise” Airbus A350-1000 jet, designed for non-stop Sydney-London flights, in the second half of 2026.

The carrier reported an 11% year-on-year growth in underlying profit before tax for the six months that ended Dec 31 (1H25), to A$1.39bil (US$875.42mil).

Qantas reported a 6.6% fall in international fares across the group, and a 0.8% rise in domestic fares, noting that the rise was below inflation.

The airline forecast growth of between 3% and 5% in domestic unit revenue in 2H25, compared with 5% growth in 1H25.

It expects international unit revenue to stay flat. — Reuters",Business,2025-02-28,282,What was the amount of the interim dividend per share declared by Qantas Airways for the first time since September 2019?
1567422,Migrant arrests at US-Mexico border near record low in February,"WASHINGTON (Reuters) -The number of migrants caught illegally crossing the U.S.-Mexico border in February is on pace to be at or near a record monthly low, a U.S. Department of Homeland Security spokesperson and two other sources told Reuters.

U.S. Border Patrol is on pace to have arrested around 8,500 migrants at the border in February as the end of the month nears, DHS spokesperson Tricia McLaughlin said. Two other sources said the monthly total would be at or near a record low.

President Donald Trump, a Republican, took an array of actions to deter illegal immigration after returning to the White House on January 20, saying a crackdown was needed after high levels of migration under his predecessor, former President Joe Biden.

Trump's moves included implementing a sweeping ban on asylum at the border and surging military troops to assist border security.

The American Civil Liberties Union sued the Trump administration over the ban earlier this month, arguing it violated U.S. asylum law and international treaties.

The Trump administration also struck new agreements with Mexico and Central American countries to accept U.S. deportees from other nations and has sent some migrants to a camp at Guantanamo Bay, Cuba.

U.S. Border Patrol's monthly enforcement statistics go back to 2000. The lowest monthly total on record is currently April 2017, when the agency arrested 11,127 at the start of Trump's first term.

While the number of border arrests similarly dipped at the start of Trump's 2017-2021 presidency - what some called ""the Trump effect"" - they rebounded in some months and years that followed.

The February projection would be a steep drop from the 141,000 migrant arrests in February 2024 and down from 29,000 in January, according to U.S. government figures.

(Reporting by Ted Hesson in Washington and Kristina Cooke in San Francisco; Editing by Sandra Maler)",Others,2025-02-28,306,What is the projected number of migrants that U.S. Border Patrol is expected to arrest at the U.S.-Mexico border in February 2024?
1567288,IHH 4Q net profit higher at RM732mil,"PETALING JAYA: IHH Healthcare Bhd is confident of meeting the increasing demand for quality healthcare services via organic and inorganic growth.

In a filing with Bursa Malaysia, IHH said it is on track to increase its bed capacity of more than 30% or close to 4,000 beds between 2024 and 2028, through the acquisition of strategic assets as well as from capacity expansion.

For the fourth quarter ended Dec 31, 2024, IHH’s net profit rose to RM732mil from RM728mil in the previous corresponding period, while revenue grew to RM6.69bil from RM5.29bil a year earlier.

Rrevenue growth for its hospital and healthcare division was driven by a sustained demand for quality healthcare services, a case-mix of acute patients and price adjustments to counter inflation.

“The consolidation of Bedrock and Island Hospital upon acquisition also contributed to the increase in revenue,” it added.",Business,2025-02-28,141,What percentage increase in bed capacity is IHH Healthcare Bhd planning to achieve between 2024 and 2028?
